title,content,keyword,url
'김포골드라인 대책 먹혔나?'…다시 찾은 원희룡의 말 [뉴스케치],김포골드라인 혼잡도를 줄이기 위해 국토교통부와 지자체가 대책을 내놓은 지 한 달이 넘었다. 그리고 점검을 위해 현장을 다시  찾은 원희룡 국토부 장관. 승객들과 출근길을 동행하며 무엇이 나아졌나 체험해 봤는데. . . .,골드,https://n.news.naver.com/mnews/article/052/0001896640?sid=100
"골드퍼시픽, 케이바이오컴퍼니로 상호 변경","[이데일리 원다연 기자] 골드퍼시픽(038530)은 케이바이오컴퍼니로 상호를 변경한다고 30일 공시했다. 회사는 “사업역량 집중 목적”이라고 변경 사유를 밝혔다. 회사는 앞서 지난 2004년 서두인칩에서 매커스로 상호를 변경했고, 2006년 코아크로스, 2017년 골드퍼시픽으로 다시 상호를 변경한 바 있다. .",골드,https://n.news.naver.com/mnews/article/018/0005496988?sid=101
"골드퍼시픽, 케이바이오컴퍼니로 상호 변경","[이데일리 원다연 기자] 골드퍼시픽(038530)은 케이바이오컴퍼니로 상호를 변경한다고 30일 공시했다. 회사는 “사업역량 집중 목적”이라고 변경 사유를 밝혔다. 회사는 앞서 지난 2004년 서두인칩에서 매커스로 상호를 변경했고, 2006년 코아크로스, 2017년 골드퍼시픽으로 다시 상호를 변경한 바 있다. .",골드,https://n.news.naver.com/mnews/article/018/0005496988?sid=101
김포골드라인 열차 혼잡도 평균 208%→193% 개선,"김포골드라인 혼잡 완화 대책 시행으로 열차 혼잡도가 평균 200% 아래로 낮아지고, 통행 시간도 줄어든 것으로 나타났습니다. 국토교통부 대도시권광역교통위원회가 지난달 26일부터 개화동로 버스전용차로를 개통하고, 아파트 단지에서 김포공항역으로 운행하는 셔틀버스를 추가 투입한 결과 버스전용차로 개통 전 최대 227%, 평균 208% 수준이었던 열차 혼잡도가 최대 203%, 평균 193%까지 개선됐습니다. 또 전용차로 개통과 병목현상 개선 등으로 고촌~김포공항 간 버스 통행시간 역시 10분가량 단축됐습니다. ■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs. co. kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!.",골드,https://n.news.naver.com/mnews/article/056/0011503702?sid=101
편의점에서 판매되는 골드바,"[서울=뉴시스] 김명년 기자 = 편의점 업계가 점포 내에 골드바 자판기, 환전 키오스크, 은행 화상상담 창구 등을 설치하며  제테크에 관심 많은 소비자들을 끌어들이기 위한 이색 경쟁을 이어가고 있다. 30일 오전 서울시내 한 편의점에서 손님이 골드바 자판기를 이용하고 있다. 2023. 05. 30. kmn@newsis. com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis. com)로 보내주시면 적극 반영하겠습니다. .",골드,https://n.news.naver.com/mnews/article/003/0011886185?sid=101
"경북 신품종 장미 '버닝골드', 고양국제꽃박람회 우수품종상","[안동=뉴시스] 장미 신품종 버닝골드. (사진=경북도 제공) 2023. 05. 15 *재판매 및 DB 금지[안동=뉴시스] 류상현 기자 = 경북도농업기술원(농기원) 구미화훼연구소가 자체 육성한 신품종 장미 '버닝골드'가 2023년 고양국제꽃박람회 '화훼 신품종 콘테스트'에서 우수품종상을 받았다. 15일 농기원에 따르면 이번에 수상한 '버닝골드'는 지난해 품종보호등록을 완료했으며 화려한 색상과 고온기 안정적 생산 등의 우수한 특성으로 장미 재배농가의 큰 기대를 받고 있다. 지난 4월 27일부터 5월 8일까지 일산호수공원에서 열린 고양국제꽃박람회는 대한민국 신품종 전시관을 설치해 공공기관과 개인 육종가들이 개발한 우수 신품종을 전시·홍보하고, 해외바이어 등 국내외 화훼산업 종사자에게 선보이고자 '화훼 신품종 컨테스트'를 개최했다. 구미화훼연구소는 이번 박람회에서 '버닝골드' 등 장미 8품종과 '로벨라' 등 거베라 3품종을 출품했다. 전국의 개인 육종가와 국립원예특작과학원 등의 공공기관은 장미, 국화 등 100여개의 품종을 출품했다. 이 가운데 버닝골드는 국내외 수출관계자, 화훼산업 종사자 등 전문가와 일반인으로 구성된 평가위원들의 심사를 거쳐 우수품종으로 선정됐다. 조영숙 경북도농업기술원장은 ""국제 박람회와 전시회에 참가해 경북 육성 화훼 신품종을 널리 알리고, 나아가 농가보급을 확대해 세계 속의 화훼강국이 되도록 하겠다""고 말했다. .",골드,https://n.news.naver.com/mnews/article/003/0011859416?sid=102
"[우주산업리포트] ‘우주판 골드러시’ 본격화…NASA, 1000경달러 금속 소행성 간다","NASA, 올해 10월 프시케 탐사선 발사… 니켈·철·금속 매장우주 자원 시장, 가파르게 성장… 우주 선진국 ‘미래 먹거리’韓, 미국·유럽과 협력… 우주 자원 현지서 활용소행성 16프시케(16Psyche) 상상도. /NASA        우주 자원을 둘러싼 ‘우주판 골드러시’가 이어지고 있다. 지구에서 가장 가까운 달은 물론, 우주를 떠도는 소행성도 채굴 대상이다. 달과 소행성은 니켈과 금, 희토류 등 희귀 광물을 채굴할 수 있어 그야말로 천문학적인 가치를 지닌 것으로 평가받는다. 미 항공우주국(NASA·나사)과 애리조나주립대 연구진은 올해 10월 미국 플로리다주 케네디우주센터에서 소행성 ‘프시케(Psyche)’ 탐사선을 발사한다. 프시케 탐사선은 2029년 8월 소행성에 도착해 26개월 동안 프시케의 주변을 돌며 구성과 중력, 밀도 등을 관측한다. 애초 프시케 탐사선은 지난해 8월에 발사될 예정이었지만, 개발이 지연돼 발사가 연기됐다. 그리스 신화에 나오는 불멸의 여신을 의미하는 프시케는 화성과 목성 사이를 지나는 지름 226㎞의 M형 소행성이다. 프시케처럼 화성과 목성 사이를 떠도는 소행성들은 태양계 생성 초기에 만들어져 하나의 ‘벨트’를 이룬다. 전체의 75%를 차지하고 탄소질이 풍부한 C형 소행성과 달리, M형 소행성은 철과 니켈 등 금속 성분이 많이 포함됐을 걸로 추측된다. NASA가 탐사에 나서는 목적은 정확히 말하면 광물 채굴이 아닌, 태양계 기원에 대한 정보를 얻는 것이다. 프시케가 충돌로 외부 암석이 벗겨진 행성의 핵으로 추정되기 때문에 지구 내부 구조를 밝힐 단서로 기대된다. 하지만 프시케 소행성에 가득 찬 희귀 광물을 외면할 필요도 없다. 연구진은 프시케의 니켈, 철과 같은 금속 물질이 1경~1000경달러의 가치를 가질 것으로 보고 있다. 1000경달러는 원화로 환산하면 100해를 넘어서는 화폐 단위다. 미 항공우주국(NASA·나사)이 올해 10월 발사할 프시케 탐사선. /NASA        우주 자원 산업의 시장 규모는 갈수록 커지고 있다. 시장조사업체 마켓앤마켓에 따르면 우주 자원 산업의 시장 규모는 2018년 6억5000만달러(8400억원)에서 2025년 28억4000만달러(3조6700억원)로 매년 23. 6%씩 성장할 전망이다. 향후 소행성 탐사와 달 탐사 프로젝트가 활발히 전개될 예정인 만큼 우주 자원 산업 규모도 가파르게 커질 것으로 보인다. 우주 자원의 경제적 가치를 알아보고 전 세계적으로 소행성 탐사의 관심이 높아지고 있다. 우주 강소국인 룩셈부르크는 2016년부터 일찍이 우주 채굴 신생기업에 투자했다. 우주 채굴 자원에 재산권을 보장하는 법안을 마련하고, 유럽우주자원혁신센터(ESRIC)를 설립해 국제 협력을 강화했다. 소행성 탐사에서 최고 수준을 보이는 일본우주항공연구개발기구(JAXA)는 우주 탐사선 하야부사 2호로 소행성 표본을 수집하고 있다. 최근엔 아랍에미리트(UAE)도 소행성 ‘유스티티아’에 착륙선을 보내 2034년엔 소행성 탐사에 나서겠다는 계획을 밝혔다. 헬륨3과 희토류, 티타늄처럼 희귀자원이 매장된 달 자원도 미래 먹거리로 각국이 눈독을 들이고 있다. 미국과 중국이 앞다퉈 달 유인 탐사를 추진하는 이유도 달 자원을 선점하기 위한 것이다. 일본은 민간기업 아이스페이스가 달 탐사선 ‘하쿠토-R M1′ 착륙을 시도하는 등 달 자원 채취를 꿈꾸고 있다. 로버를 이용해 달 자원을 탐사하는 시뮬레이션. /한국지질자원연구원        국내에선 소행성 ‘아포피스’ 탐사를 추진했지만, 예비타당성조사에서 탈락하면서 무산됐다. 다만 한국지질자원연구원이 국토우주지질연구본부를 중심으로 우주현지자원활용(In Situ Resource Utilization·ISRU) 연구를 전개하고 있다. 지질연은 NASA 존슨우주센터와 룩셈부르크 ESRIC, 체코, 독일 등과 협력을 통해 달 자원을 현지에서 활용하는 방안을 찾아낼 계획이다. 올해 11월에는 국내에서 ESRIC과 ISRU 관련 공동 워크숍을 개최할 예정이다. 김경자 지질연 우주자원개발센터장은 “NASA 존슨우주센터와 미국 산업체 등 우주 자원 연구에 대한 진보적인 논의가 진행되고 있다”며 “특히 룩셈부르크와는 공동연구를 올해 11월에 시작해 자원을 실제로 추출할 수 있는 기술을 개발할 계획”이라고 말했다. .",골드,https://n.news.naver.com/mnews/article/366/0000908567?sid=105
‘지옥철’ 김포골드라인에 쏟아지는 대책들···지하철 5호선 연장도 속도내나,"21일 강범석 인천 서구청장(왼쪽)과 김병수 김포시장(오른쪽)이 ‘서울지하철 5호선 김포·검단 연장을 위한 업무협약’을 체결한 뒤 기념촬영을 하고 있다. |서구 제공‘지옥철’이라 불리는 김포도시철도(김포골드라인)와 공항철도 계양역 등의 혼잡 완화를 위해 서울지하철 5호선 김포·검단연장선이 속도를 낼 것으로 보인다. 대체버스 추가 투입 등에도 김포골드라인 혼잡도 개선이 효과를 보지 못하자 정부와 해당 지자체가 각종 대책을 내놓고 있다. 강범석 인천 서구청장과 김병수 경기 김포시장은 21일 서울지하철 5호선 김포·검단 연장사업 조속 진행을 위한 업무협약(MOU)을 체결했다고 밝혔다. 핵심 내용은 ‘연장 노선은 국토교통부 대도시권광역교통위원회의 조정(안)을 충실히 이행’하고, 서울 방화동 건설폐기물처리장(건폐장) 김포 이전과 관련해서는 ‘인천 서구의 영향권 밖에 두기로 합의’한 것이다. 건폐장 이전은 5호선 연장 논란의 쟁점이었다. 서울시는 2018년부터 5호선 연장 조건으로 강서구에 있는 방화차량기지와 건폐장 이전을 요구해왔다. 지난해 11월에는 서울시와 강서구, 김포시가 5호선 연장에 합의하면서 방화차량기지와 건폐장 처리에 대한 협약서를 체결했다. 김포시와 인접한 인천 서구는 김포로 이전할 건폐장이 서구 검단신도시와 수도권매립지 인근에 들어서면 안된다며 반발해왔다. 그러나 이번 MOU 체결은 건폐장 이전에 대한 서구의 우려를 김포시가 반영하면서 물꼬를 튼 것으로 보인다. 다만 김포시가 건폐장 위치를 확정한 것은 아니어서 향후 ‘영향권 범위’를 놓고 논란이 생길 수도 있다. 특히 연장노선의 경우 김포시는 검단신도시를 관통하길 원하고 있지만 인천은 검단신도시 주요 지점을 통과하길 바라고 있다. 국토부는 서울5호선 연장사업에 예비타당성 조사 면제도 적극 검토하고 있다. 김포시는 김포골드라인의 혼잡도를 개선하기 위해 오는 26일부터 고촌지역 대규모 아파트 2개 단지에 ‘출근급행버스’를 운행하기로 했다. 오전 6시30분부터 오전 8시20분까지만 운행하는 이 급행버스는 김포 고촌 향산힐스테이트리버시티(3510가구)에서 출발해 김포공항까지 직행하는 70C 버스노선에 6대가 투입된다. 이렇게 되면 10분 간격으로 12회 운행하는 것이다. 또 고촌 캐슬앤파밀리에시티(4127가구)에서 출발해 김포공항 입구까지 운행하는는 70D 노선에도 버스 6대가 10분 간격으로 12회 운행된다. 버스 노선 신설·증편과 함께 분산 효과를 위한 버스 요금 지원 방안도 추진된다. 김포시는 한 달에 10회 이상 70번 버스를 이용하면 1회 이용 요금 1450원 가운데 일부를 환급해 주는 것을 검토하고 있다. 아직 구체적인 지원 금액은 정하지 않았지만 버스를 꾸준히 이용하는 시민은 월 1만원 정도를 지원받도록 할 예정이다. .",골드,https://n.news.naver.com/mnews/article/032/0003224813?sid=102
"[우주산업리포트] ‘우주판 골드러시’ 본격화…NASA, 1000경달러 금속 소행성 간다","NASA, 올해 10월 프시케 탐사선 발사… 니켈·철·금속 매장우주 자원 시장, 가파르게 성장… 우주 선진국 ‘미래 먹거리’韓, 미국·유럽과 협력… 우주 자원 현지서 활용소행성 16프시케(16Psyche) 상상도. /NASA        우주 자원을 둘러싼 ‘우주판 골드러시’가 이어지고 있다. 지구에서 가장 가까운 달은 물론, 우주를 떠도는 소행성도 채굴 대상이다. 달과 소행성은 니켈과 금, 희토류 등 희귀 광물을 채굴할 수 있어 그야말로 천문학적인 가치를 지닌 것으로 평가받는다. 미 항공우주국(NASA·나사)과 애리조나주립대 연구진은 올해 10월 미국 플로리다주 케네디우주센터에서 소행성 ‘프시케(Psyche)’ 탐사선을 발사한다. 프시케 탐사선은 2029년 8월 소행성에 도착해 26개월 동안 프시케의 주변을 돌며 구성과 중력, 밀도 등을 관측한다. 애초 프시케 탐사선은 지난해 8월에 발사될 예정이었지만, 개발이 지연돼 발사가 연기됐다. 그리스 신화에 나오는 불멸의 여신을 의미하는 프시케는 화성과 목성 사이를 지나는 지름 226㎞의 M형 소행성이다. 프시케처럼 화성과 목성 사이를 떠도는 소행성들은 태양계 생성 초기에 만들어져 하나의 ‘벨트’를 이룬다. 전체의 75%를 차지하고 탄소질이 풍부한 C형 소행성과 달리, M형 소행성은 철과 니켈 등 금속 성분이 많이 포함됐을 걸로 추측된다. NASA가 탐사에 나서는 목적은 정확히 말하면 광물 채굴이 아닌, 태양계 기원에 대한 정보를 얻는 것이다. 프시케가 충돌로 외부 암석이 벗겨진 행성의 핵으로 추정되기 때문에 지구 내부 구조를 밝힐 단서로 기대된다. 하지만 프시케 소행성에 가득 찬 희귀 광물을 외면할 필요도 없다. 연구진은 프시케의 니켈, 철과 같은 금속 물질이 1경~1000경달러의 가치를 가질 것으로 보고 있다. 1000경달러는 원화로 환산하면 100해를 넘어서는 화폐 단위다. 미 항공우주국(NASA·나사)이 올해 10월 발사할 프시케 탐사선. /NASA        우주 자원 산업의 시장 규모는 갈수록 커지고 있다. 시장조사업체 마켓앤마켓에 따르면 우주 자원 산업의 시장 규모는 2018년 6억5000만달러(8400억원)에서 2025년 28억4000만달러(3조6700억원)로 매년 23. 6%씩 성장할 전망이다. 향후 소행성 탐사와 달 탐사 프로젝트가 활발히 전개될 예정인 만큼 우주 자원 산업 규모도 가파르게 커질 것으로 보인다. 우주 자원의 경제적 가치를 알아보고 전 세계적으로 소행성 탐사의 관심이 높아지고 있다. 우주 강소국인 룩셈부르크는 2016년부터 일찍이 우주 채굴 신생기업에 투자했다. 우주 채굴 자원에 재산권을 보장하는 법안을 마련하고, 유럽우주자원혁신센터(ESRIC)를 설립해 국제 협력을 강화했다. 소행성 탐사에서 최고 수준을 보이는 일본우주항공연구개발기구(JAXA)는 우주 탐사선 하야부사 2호로 소행성 표본을 수집하고 있다. 최근엔 아랍에미리트(UAE)도 소행성 ‘유스티티아’에 착륙선을 보내 2034년엔 소행성 탐사에 나서겠다는 계획을 밝혔다. 헬륨3과 희토류, 티타늄처럼 희귀자원이 매장된 달 자원도 미래 먹거리로 각국이 눈독을 들이고 있다. 미국과 중국이 앞다퉈 달 유인 탐사를 추진하는 이유도 달 자원을 선점하기 위한 것이다. 일본은 민간기업 아이스페이스가 달 탐사선 ‘하쿠토-R M1′ 착륙을 시도하는 등 달 자원 채취를 꿈꾸고 있다. 로버를 이용해 달 자원을 탐사하는 시뮬레이션. /한국지질자원연구원        국내에선 소행성 ‘아포피스’ 탐사를 추진했지만, 예비타당성조사에서 탈락하면서 무산됐다. 다만 한국지질자원연구원이 국토우주지질연구본부를 중심으로 우주현지자원활용(In Situ Resource Utilization·ISRU) 연구를 전개하고 있다. 지질연은 NASA 존슨우주센터와 룩셈부르크 ESRIC, 체코, 독일 등과 협력을 통해 달 자원을 현지에서 활용하는 방안을 찾아낼 계획이다. 올해 11월에는 국내에서 ESRIC과 ISRU 관련 공동 워크숍을 개최할 예정이다. 김경자 지질연 우주자원개발센터장은 “NASA 존슨우주센터와 미국 산업체 등 우주 자원 연구에 대한 진보적인 논의가 진행되고 있다”며 “특히 룩셈부르크와는 공동연구를 올해 11월에 시작해 자원을 실제로 추출할 수 있는 기술을 개발할 계획”이라고 말했다. .",골드,https://n.news.naver.com/mnews/article/366/0000908567?sid=105
‘지옥철’ 김포골드라인에 쏟아지는 대책들···지하철 5호선 연장도 속도내나,"21일 강범석 인천 서구청장(왼쪽)과 김병수 김포시장(오른쪽)이 ‘서울지하철 5호선 김포·검단 연장을 위한 업무협약’을 체결한 뒤 기념촬영을 하고 있다. |서구 제공‘지옥철’이라 불리는 김포도시철도(김포골드라인)와 공항철도 계양역 등의 혼잡 완화를 위해 서울지하철 5호선 김포·검단연장선이 속도를 낼 것으로 보인다. 대체버스 추가 투입 등에도 김포골드라인 혼잡도 개선이 효과를 보지 못하자 정부와 해당 지자체가 각종 대책을 내놓고 있다. 강범석 인천 서구청장과 김병수 경기 김포시장은 21일 서울지하철 5호선 김포·검단 연장사업 조속 진행을 위한 업무협약(MOU)을 체결했다고 밝혔다. 핵심 내용은 ‘연장 노선은 국토교통부 대도시권광역교통위원회의 조정(안)을 충실히 이행’하고, 서울 방화동 건설폐기물처리장(건폐장) 김포 이전과 관련해서는 ‘인천 서구의 영향권 밖에 두기로 합의’한 것이다. 건폐장 이전은 5호선 연장 논란의 쟁점이었다. 서울시는 2018년부터 5호선 연장 조건으로 강서구에 있는 방화차량기지와 건폐장 이전을 요구해왔다. 지난해 11월에는 서울시와 강서구, 김포시가 5호선 연장에 합의하면서 방화차량기지와 건폐장 처리에 대한 협약서를 체결했다. 김포시와 인접한 인천 서구는 김포로 이전할 건폐장이 서구 검단신도시와 수도권매립지 인근에 들어서면 안된다며 반발해왔다. 그러나 이번 MOU 체결은 건폐장 이전에 대한 서구의 우려를 김포시가 반영하면서 물꼬를 튼 것으로 보인다. 다만 김포시가 건폐장 위치를 확정한 것은 아니어서 향후 ‘영향권 범위’를 놓고 논란이 생길 수도 있다. 특히 연장노선의 경우 김포시는 검단신도시를 관통하길 원하고 있지만 인천은 검단신도시 주요 지점을 통과하길 바라고 있다. 국토부는 서울5호선 연장사업에 예비타당성 조사 면제도 적극 검토하고 있다. 김포시는 김포골드라인의 혼잡도를 개선하기 위해 오는 26일부터 고촌지역 대규모 아파트 2개 단지에 ‘출근급행버스’를 운행하기로 했다. 오전 6시30분부터 오전 8시20분까지만 운행하는 이 급행버스는 김포 고촌 향산힐스테이트리버시티(3510가구)에서 출발해 김포공항까지 직행하는 70C 버스노선에 6대가 투입된다. 이렇게 되면 10분 간격으로 12회 운행하는 것이다. 또 고촌 캐슬앤파밀리에시티(4127가구)에서 출발해 김포공항 입구까지 운행하는는 70D 노선에도 버스 6대가 10분 간격으로 12회 운행된다. 버스 노선 신설·증편과 함께 분산 효과를 위한 버스 요금 지원 방안도 추진된다. 김포시는 한 달에 10회 이상 70번 버스를 이용하면 1회 이용 요금 1450원 가운데 일부를 환급해 주는 것을 검토하고 있다. 아직 구체적인 지원 금액은 정하지 않았지만 버스를 꾸준히 이용하는 시민은 월 1만원 정도를 지원받도록 할 예정이다. .",골드,https://n.news.naver.com/mnews/article/032/0003224813?sid=102
"[포토]키스오브라이프 벨, 골드와 핑크",[이데일리 스타in 이영훈 기자] 그룹 키스오브라이프(KISS OF LIFE) 벨이 5일 서울 광장동 예스24 라이브홀에서 열린 첫 번째 미니 앨범 '키스 오프 라이프' 쇼케이스에서 포즈를 취하고 있다. 타이틀곡 ‘쉿’(Shhh)은 힙합과 댄스 장르의 조화가 어우러진 곡으로 타인에게 얽매이지 않는 자신들만의 당당한 애티튜드와 자유를 추구하는 팀의 정체성을 보여준다. 읊조리는 듯한 어조의 중독적인 후렴부를 비롯한 멤버들의 개성 넘치는 보컬과 랩을 통해 키스오브라이프만의 신선한 음악적 색채를 느낄 수 있다. .,골드,https://n.news.naver.com/mnews/article/018/0005523660?sid=106
마늘빵의 바삭한 풍미 가득...bhc치킨 야심작 '마법클' 맛보니,"bhc가 1일 서울 강남구 삼성동 bhc치킨 삼성점에서 시식 행사인 ‘화목한 치식회’를 열고 신메뉴 ‘마법클’을 소개했다. /사진=유예림 기자 ""bhc의 두 번째 시작을 알리는 메뉴다. 빵을 치킨화하면 어떨까 상상했다. ""bhc가 지난달 25일 출시한 신메뉴 '마법클'을 '뿌링클'을 이을 국민 치킨 후계자로 키운다. bhc는 1일 서울 강남구 삼성동 bhc치킨 삼성점에서 시식 행사인 '화목한 치식회'를 열고 마법클을 뿌링클을 뛰어넘는 메가 브랜드로 육성한다는 포부를 밝혔다. 마법클은 마늘과 버터, 크런치한 식감의 후레이크가 조화를 이루는 치킨이다. bhc는 치킨에 빵집의 마늘빵 향을 담기 위해 마늘빵의 바삭한 겉면을 구현하는 방법을 고민했다. 고민 끝에 100% 국산 마늘과 조청을 넣어 만든 소스에 버터를 더한 마법클 소스, 다진 마늘과 빵가루를 직화 솥에 볶아 만든 후레이크를 개발했다. 이석동 bhc치킨 메뉴개발1팀 부장은 ""치킨의 주요 소비층인 10·20대에 주목해 이들이 치킨만큼 빵을 좋아한다는 점에 착안했다""며 ""빵집을 그냥 지나치지 못하는 이들의 특성과 빵집의 향을 분석했다""고 말했다. 마법클은 뿌링클로 대표되는 bhc 치킨의 정통성을 이어가기 위해 내놓은 메뉴다. bhc가 2014년 11월 출시한 뿌링클 치킨은 6월까지 총 1억개 넘게 팔리며 bhc의 메가 브랜드로 자리 잡았다. 치킨에 치즈 가루를 시즈닝해 만든 뿌링클은 당시 치킨 시장에서 생소했던 메뉴였으나 이후 치즈 가루를 활용한 치킨이 잇달아 나오며 새로운 카테고리의 치킨이 됐다. 출시를 앞두고 bhc 내부에서는 뿌링클이 흔하지 않은 종류의 치킨이라 의견이 분분했지만 개발 부서에서 치즈 시즈닝에 확신을 갖고 밀어붙였다. bhc 관계자는 ""뿌링클이 치즈 시즈닝 치킨의 고유명사가 된 것처럼 마법클로 후레이크를 활용한 치킨 문화를 이끌어 갈 것""이라고 말했다. /사진제공=bhcbhc는 마법클에 강하게 드라이브를 걸어 뿌링클·마법클 투트랙 전략으로 치킨 시장 1위 자리를 공고히 할 방침이다. bhc는 지난해 처음으로 교촌치킨을 제치고 치킨 업계 매출 1위에 올라섰다. 2015년 8월 출시한 맛초킹, 2019년 12월 출시한 골드킹도 bhc의 스테디셀러다. 맛초킹과 골드킹은 6월까지 각각 누적 판매량 약 3000만개, 약 1400만개를 기록했다. 마법클은 bhc가 5월 문을 연 R&amp;D 센터의 치킨 랩(LAB)에서 처음으로 개발한 치킨 메뉴이기도 하다. 치킨 랩에서 배합실과 조리실을 구분해 소스와 파우더를 개발했고 연구소에서 소비자 평가단의 관능 평가도 이뤄졌다. 치킨을 주로 소비하는 10·20대를 무작위로 선정했는데 평가단의 94%가 맛에 만족하고 80%가 구매 의향이 있다고 답했다. bhc 관계자는 ""소비자 평가단의 반응도 좋았기 때문에 마법클을 제대로 밀어보자는 확신이 생겼다""고 말했다. bhc가 기대한 대로 마법클의 출시 초기 반응은 나쁘지 않다. 마법클은 출시 일주일 만에 bhc 치킨 판매 2위에 올랐다. bhc는 이러한 흐름을 이어가기 위해 하반기 마법클 마케팅에 주력할 계획이다. bhc는 R&amp;D 센터에서 마법클과 어울리는 소스를 연구하고 있다. 배우 전지현을 모델로 한 광고도 8월 중순 방송을 목표로 준비 중이다. .",골드,https://n.news.naver.com/mnews/article/008/0004921561?sid=101
"[포토]키스오브라이프 벨, 골드와 핑크",[이데일리 스타in 이영훈 기자] 그룹 키스오브라이프(KISS OF LIFE) 벨이 5일 서울 광장동 예스24 라이브홀에서 열린 첫 번째 미니 앨범 '키스 오프 라이프' 쇼케이스에서 포즈를 취하고 있다. 타이틀곡 ‘쉿’(Shhh)은 힙합과 댄스 장르의 조화가 어우러진 곡으로 타인에게 얽매이지 않는 자신들만의 당당한 애티튜드와 자유를 추구하는 팀의 정체성을 보여준다. 읊조리는 듯한 어조의 중독적인 후렴부를 비롯한 멤버들의 개성 넘치는 보컬과 랩을 통해 키스오브라이프만의 신선한 음악적 색채를 느낄 수 있다. .,골드,https://n.news.naver.com/mnews/article/018/0005523660?sid=106
방탄소년단 진 '에피파니' 美RIAA 골드 인증 자격 획득,"[스타뉴스 | 문완식 기자]  방탄소년단 진 '에피파니' 美RIAA 골드 인증 자격 획득방탄소년단 진의 '에피파니'(Epiphany)가 미국에서 큰 인기를 끌며 미국 레코드 산업협회(RIAA)의 골드 인증 자격인 50만 유닛을 돌파했다. 방탄소년단 진 '에피파니' 美RIAA 골드 인증 자격 획득지난 5월 26일 세계 음악시장의 소식을 실시간으로 전하는 '차트 데이터'(chart data)에 따르면 진의 '에피파니'는 미국 판매 50만 유닛 이상을 돌파했다. 이로써 '에피파니'는 미국 레코드 산업협회(Recording Industry Association of America, RIAA)로부터 골드 인증 자격을 획득했다. 방탄소년단 진 '에피파니' 美RIAA 골드 인증 자격 획득'에피파니'는 방탄소년단 정규 3집 리패키지 앨범 'LOVE YOURSELF 結 'Answer''에 수록된 곡으로, 발매 당시에도 전세계 72개국 아이튠즈 톱 송 차트 1위에 오르며 많은 사랑을 받았다. '에피파니'는 자기 긍정의 메시지를 담은 곡으로, 보석같은 미성과 다채로운 음색, 깨끗하고 깊이 있는 고음으로 실력파 보컬리스트의 면모를 입증하며 듣는 이로 하여금 힐링과 치유를 전달한다. 한국대표 대중음악 평론가들의 음반리뷰 웹진 이즘(IZM)의 편집장인 김도헌 평론가는 '음악평론가가 뽑은 방탄소년단의 올타임 노래 TOP 5(Top 5 BTS songs of ALL TIME, chosen by a music critic)'에 솔로곡으로서는 유일하게 진의 '에피파니'를 4위로 선정하면서, ""멤버 진을 굉장히 좋아하는데 비주얼도 굉장히 훌륭하지만, 제가 얘기하는 건 보컬이다. 진의 목소리가 굉장히 안정적이다. "", ""에피파니는 처음 들었을 때부터 굉장히 좋았다. ' 라고 전한 바 있다. 영국 매거진 태틀러(TATLER) 아시아판(홍콩·필리핀)에서도 'BTS Anniversary: 9 Inspirational Lyrics Even Non-BTS Fans Can Relate To'(BTS의 팬이 아닌 사람들도 공감할 수 있는 감동적인 가사 9곡)이란 제목의 글을 게재하며 위로와 힐링이 담긴 '에피파니'를 선정하며 ""진은 에피파니에서 불안과 자신을 받아들이는 것에 대해 고군분투했다. 아름다운 편곡과 진의 부드러운 보컬, 그리고 깊은 감동을 주는 가사로 인해 이 곡은 전 세계 수많은 팬들이 좋아하는 노래""라고 전하기도 했다. 방탄소년단 진 '에피파니' 美RIAA 골드 인증 자격 획득방탄소년단(BTS) 진의 솔로곡 '에피파니'(Epiphany) 뮤직비디오인 'BTS (방탄소년단) LOVE YOURSELF 結 Answer 'Epiphany' Comeback Trailer' 영상은 1억 2000만 뷰를 넘어서며 인기를 이어가고 있다. ▶BTS (방탄소년단) LOVE YOURSELF 結 Answer 'Epiphany' Comeback Trailer5월 28일 기준 스포티파이(Spotify)에서도 2억 3661만 뷰 이상의 스트리밍을 기록 중이며, 발매 5년이 지났음에도 팬들에게 꾸준하게 사랑받으며 음원 파워 강자의 면모를 보여주고 있다. 방탄소년단 진 '에피파니' 美RIAA 골드 인증 자격 획득.",골드,https://n.news.naver.com/mnews/article/108/0003155679?sid=106
